,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
1488,"Hamburger, Beef And Wheat Roll",1,330.0,615.2007648183557,10.23,4.619999999999999,294.36,147.83999999999997,190.07999999999998,3520.11,1381.38,Hamburger,beef,0.0
221,"Beef Chuck, Beef Shoulder",1,220.0,256.5965583173996,0.0,0.0,0.0,186.56,69.30000000000001,319.44,125.4,Beef Chuck,beef,0.0
3152,"Saithe, Frozen",1,220.0,176.6730401529637,0.0,0.0,0.0,154.88000000000002,19.8,224.18000000000004,88.0,Saithe,,0.0
3085,"Rye And Rice Mix, Crashed Rye Grain",1,200.0,695.5066921606118,0.6,11.6,588.0,68.0,25.2,20.4,8.0,Rye And Rice Mix,rice,0.0
1127,Double Hamburger,1,50.0,137.30879541108987,0.3,0.35,26.4,30.0,83.7,524.7,205.95,Double Hamburger,hamburger,0.0
1068,"Crispbread, Wasa Oat, Oat And Wheat Flour, Oat Flakes",1,30.0,107.62428298279158,0.3,3.0,76.91999999999999,14.28,14.040000000000001,372.09,146.04,Crispbread,,0.0
