,0
count,7.0
grams,1260.0
fibre,19.4
sugar,3.3000000000000003
kcal,1960.564053537285
carb_kcal,974.04
protein_kcal,597.0799999999999
fat_kcal,389.25
salt,4816.08
sodium,1890.1899999999998
lactose,0.0
