,0
count,5.0
grams,820.0
fibre,19.96
sugar,2.18
kcal,1965.7265774378584
carb_kcal,972.64
protein_kcal,594.7199999999999
fat_kcal,399.06
salt,4984.7
sodium,1956.2
lactose,0.0
