,0
count,7.0
grams,1300.0
fibre,20.1
sugar,3.3000000000000003
kcal,1997.131931166348
carb_kcal,998.9200000000001
protein_kcal,597.16
fat_kcal,401.21999999999997
salt,5039.89
sodium,1978.07
lactose,0.0
