,0
count,7.0
grams,1300.0
fibre,19.889999999999997
sugar,1.7000000000000002
kcal,2001.0755258126194
carb_kcal,1000.6
protein_kcal,604.1999999999999
fat_kcal,396.9
salt,12124.58
sodium,4758.52
lactose,0.0
