,0
count,5.0
grams,1060.0
fibre,20.07
sugar,16.310000000000002
kcal,1994.4789674952196
carb_kcal,1005.0
protein_kcal,593.96
fat_kcal,395.2799999999999
salt,4871.59
sodium,1912.3
lactose,3.15
