,0
count,5.0
grams,1050.0
fibre,20.04
sugar,7.4
kcal,1991.9216061185466
carb_kcal,995.5600000000002
protein_kcal,600.56
fat_kcal,395.64
salt,6865.55
sodium,2694.59
lactose,0.0
