,0
count,6.0
grams,1070.0
fibre,19.93
sugar,92.56
kcal,2004.3738049713195
carb_kcal,1004.12
protein_kcal,600.0400000000001
fat_kcal,400.14
salt,4966.57
sodium,1949.08
lactose,2.07
