,0
count,7.0
grams,1270.0
fibre,22.439999999999998
sugar,12.5
kcal,2182.863288718929
carb_kcal,1071.36
protein_kcal,590.6800000000001
fat_kcal,516.2399999999999
salt,8726.849999999999
sodium,3425.08
lactose,0.0
