,0
count,6.0
grams,1300.0
fibre,21.46
sugar,3.19
kcal,2003.7523900573613
carb_kcal,983.4
protein_kcal,603.6
fat_kcal,414.35999999999996
salt,4982.08
sodium,1955.3
lactose,0.0
