,0
count,7.0
grams,1290.0
fibre,18.62
sugar,47.160000000000004
kcal,1976.4340344168256
carb_kcal,992.9200000000001
protein_kcal,591.8
fat_kcal,393.93
salt,4934.679999999999
sodium,1936.58
lactose,9.450000000000001
