,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
2774,"Powan, Whitefish, Pollan, Lavaret, Farmed",1,450.0,595.8413001912045,0.0,0.0,0.0,356.40000000000003,238.95000000000002,226.79999999999998,89.10000000000001,Powan,fish,0.0
2209,"Multigrain Bread, Bread Roll, Tuhti-Moniviljasämpylä, Katri Antell",1,370.0,908.197896749522,5.550000000000001,11.100000000000001,683.7600000000001,131.72,103.23000000000002,3771.0400000000004,1480.0,Multigrain Bread,,0.7400000000000001
2336,"Noodle, Boiled, Without Salt",1,120.0,160.61185468451242,0.24,1.56,121.44,20.639999999999997,14.040000000000001,5.88,2.28,Noodle,,0.0
1068,"Crispbread, Wasa Oat, Oat And Wheat Flour, Oat Flakes",1,70.0,251.12332695984702,0.7,7.0,179.47999999999996,33.32,32.76,868.2099999999999,340.76,Crispbread,,0.0
2582,Pike,1,70.0,56.71606118546844,0.0,0.0,0.0,53.199999999999996,2.52,41.72,16.38,Pike,,0.0
