,0
count,6.0
grams,1290.0
fibre,17.22
sugar,1.5
kcal,1963.8623326959846
carb_kcal,988.44
protein_kcal,592.16
fat_kcal,389.16
salt,7045.830000000001
sodium,2765.3199999999997
lactose,0.0
