,0
count,7.0
grams,1320.0
fibre,20.96
sugar,1.76
kcal,2033.62810707457
carb_kcal,1014.68
protein_kcal,611.4000000000002
fat_kcal,406.26
salt,7392.459999999999
sodium,2901.33
lactose,0.0
