,0
count,8.0
grams,1270.0
fibre,16.959999999999997
sugar,1.6300000000000001
kcal,1924.6892925430213
carb_kcal,985.1200000000001
protein_kcal,579.04
fat_kcal,365.5799999999999
salt,4914.400000000001
sodium,1928.8600000000001
lactose,0.0
