,0
count,7.0
grams,1300.0
fibre,20.0
sugar,27.180000000000003
kcal,1992.3279158699809
carb_kcal,991.36
protein_kcal,602.1600000000001
fat_kcal,398.07
salt,4951.499999999999
sodium,1943.48
lactose,5.6000000000000005
