,0
count,7.0
grams,1260.0
fibre,20.33
sugar,22.02
kcal,2023.876673040153
carb_kcal,1008.1599999999999
protein_kcal,592.3600000000001
fat_kcal,422.37000000000006
salt,5148.9
sodium,2020.99
lactose,0.0
