,0
count,8.0
grams,1290.0
fibre,20.06
sugar,2.6199999999999997
kcal,1983.3891013384323
carb_kcal,998.7199999999999
protein_kcal,592.24
fat_kcal,392.66999999999996
salt,3832.0799999999995
sodium,1504.0099999999998
lactose,0.0
