,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
969,"Cod, Boiled Without Salt",1,470.0,410.0143403441682,0.0,0.0,0.0,368.48,38.07,789.1300000000001,309.73,Cod,,0.0
2256,"Multigrain Bread, Oat Bread, Kaurajuntta, Ullan Pakari",1,270.0,623.3747609942639,2.9700000000000006,11.340000000000002,493.56000000000006,96.12,51.03000000000001,3126.6000000000004,1227.15,Multigrain Bread,,0.0
2101,"Millet Porridge, Water, Salt",1,270.0,118.73804971319312,0.0,1.08,91.80000000000001,15.12,9.72,1374.8400000000001,539.73,Millet Porridge,porridge,0.0
2524,"Pasta, Spaghetti, Naturally Gluten-Free, Contains Egg",1,140.0,442.3518164435946,0.0,0.0,394.79999999999995,14.559999999999999,27.72,97.3,38.22,Pasta,pasta,0.0
1220,"Fish, Fatty, Smoked",1,130.0,312.2609942638623,0.0,0.0,0.0,89.96000000000001,230.48999999999998,2288.9100000000003,898.3000000000001,Fish,fish,0.0
960,"Cocoa Powder, Unsweetened",1,30.0,110.99426386233269,0.0,9.12,13.2,22.2,58.58999999999999,44.34,17.4,Cocoa Powder,,0.0
