,0
count,10.0
grams,1250.0
fibre,19.25
sugar,110.43
kcal,2040.7026768642447
carb_kcal,995.8800000000001
protein_kcal,593.64
fat_kcal,453.06000000000006
salt,5444.14
sodium,2136.63
lactose,3.59
