,0
count,6.0
grams,1300.0
fibre,19.16
sugar,3.3000000000000003
kcal,1995.1003824091779
carb_kcal,996.8800000000001
protein_kcal,603.2800000000001
fat_kcal,396.98999999999995
salt,5042.240000000001
sodium,1978.77
lactose,0.0
