,0
count,7.0
grams,1290.0
fibre,19.46
sugar,2.2
kcal,1927.9158699808795
carb_kcal,1003.3599999999999
protein_kcal,599.0799999999999
fat_kcal,325.71000000000004
salt,5042.06
sodium,1978.7799999999997
lactose,0.0
