,0
count,7.0
grams,1300.0
fibre,20.91
sugar,1.7600000000000002
kcal,2011.1854684512427
carb_kcal,995.0000000000001
protein_kcal,606.76
fat_kcal,407.1599999999999
salt,6665.02
sodium,2615.83
lactose,0.0
