,0
count,11.0
grams,1280.0
fibre,24.289999999999996
sugar,97.08999999999999
kcal,2610.5401529636715
carb_kcal,1177.0800000000004
protein_kcal,615.84
fat_kcal,809.0099999999999
salt,8529.560000000001
sodium,3347.71
lactose,0.0
