,0
count,7.0
grams,1310.0
fibre,21.790000000000003
sugar,3.3000000000000003
kcal,2028.68068833652
carb_kcal,1003.1200000000001
protein_kcal,604.6
fat_kcal,418.31999999999994
salt,4559.73
sodium,1789.54
lactose,0.0
