,0
count,6.0
grams,1290.0
fibre,19.82
sugar,2.59
kcal,1984.4646271510514
carb_kcal,998.52
protein_kcal,592.36
fat_kcal,393.75
salt,3701.6899999999996
sodium,1452.79
lactose,0.0
