,0
count,5.0
grams,1280.0
fibre,18.13
sugar,1.8399999999999999
kcal,1958.8432122370937
carb_kcal,974.92
protein_kcal,592.4799999999999
fat_kcal,394.38
salt,5172.830000000001
sodium,2030.28
lactose,0.0
