,0
count,7.0
grams,1290.0
fibre,18.869999999999997
sugar,2.14
kcal,1984.2017208413001
carb_kcal,1000.04
protein_kcal,595.28
fat_kcal,390.87
salt,5009.2300000000005
sodium,1966.0
lactose,0.0
