,0
count,5.0
grams,1210.0
fibre,19.560000000000002
sugar,10.04
kcal,1960.3728489483744
carb_kcal,971.2
protein_kcal,596.76
fat_kcal,392.21999999999997
salt,4889.790000000001
sodium,1918.98
lactose,0.0
