,0
count,6.0
grams,1290.0
fibre,17.96
sugar,1.51
kcal,1975.5497131931165
carb_kcal,992.1999999999999
protein_kcal,592.08
fat_kcal,396.09000000000003
salt,11005.57
sodium,4319.200000000001
lactose,0.0
