,0
count,9.0
grams,1230.0
fibre,21.47
sugar,44.94999999999999
kcal,2227.9397705544934
carb_kcal,1103.92
protein_kcal,581.0
fat_kcal,539.3700000000001
salt,6457.210000000001
sodium,2534.2500000000005
lactose,4.83
