,0
count,7.0
grams,1300.0
fibre,20.43
sugar,3.19
kcal,1985.325047801147
carb_kcal,980.3199999999999
protein_kcal,599.2799999999999
fat_kcal,404.4599999999999
salt,4966.79
sodium,1949.44
lactose,0.0
