,0
count,9.0
grams,1330.0
fibre,23.64
sugar,141.72
kcal,2430.162523900574
carb_kcal,1212.28
protein_kcal,571.6400000000001
fat_kcal,636.75
salt,6138.100000000001
sodium,2409.03
lactose,0.7000000000000001
