,0
count,6.0
grams,1050.0
fibre,19.57
sugar,11.430000000000001
kcal,1988.9101338432122
carb_kcal,985.68
protein_kcal,601.56
fat_kcal,402.12
salt,4980.92
sodium,1954.7700000000002
lactose,0.0
