,0
count,8.0
grams,1290.0
fibre,19.64
sugar,2.5100000000000002
kcal,1971.6778202676865
carb_kcal,980.4399999999999
protein_kcal,596.72
fat_kcal,394.55999999999995
salt,3945.02
sodium,1548.3
lactose,0.0
