,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
755,"Cheese, Semi-Hard Cheese, 10% Fat, Valio Polar",1,320.0,653.1548757170171,0.0,0.0,0.0,372.48,290.88,3301.76,1295.68,Cheese,cheese,0.0
3085,"Rye And Rice Mix, Crashed Rye Grain",1,250.0,869.3833652007647,0.75,14.5,735.0,85.0,31.5,25.5,10.0,Rye And Rice Mix,rice,0.0
2256,"Multigrain Bread, Oat Bread, Kaurajuntta, Ullan Pakari",1,130.0,300.1434034416826,1.4300000000000002,5.460000000000001,237.64000000000001,46.28,24.570000000000004,1505.4,590.85,Multigrain Bread,,0.0
805,"Chicken Drumstick With Skin, Raw",1,120.0,141.68260038240916,0.0,0.0,0.0,92.16,49.68,214.08,84.0,Chicken Drumstick With Skin,chicken,0.0
3023,"Rice Porridge, Water, Without Salt",1,70.0,32.45697896749522,0.0,0.06999999999999999,28.0,2.8,1.26,3.08,1.19,Rice Porridge,porridge,0.0
