,0
count,7.0
grams,1290.0
fibre,20.13
sugar,10.26
kcal,1980.9512428298276
carb_kcal,993.68
protein_kcal,592.16
fat_kcal,395.28000000000003
salt,5000.46
sodium,1962.4499999999998
lactose,0.04000000000000001
