,0
count,7.0
grams,1290.0
fibre,20.15
sugar,19.910000000000004
kcal,2009.225621414914
carb_kcal,1008.6399999999999
protein_kcal,598.08
fat_kcal,402.84
salt,5019.039999999999
sodium,1970.08
lactose,3.8500000000000005
