,0
count,11.0
grams,1270.0
fibre,19.009999999999998
sugar,133.70000000000002
kcal,2054.6606118546847
carb_kcal,1011.4399999999999
protein_kcal,580.24
fat_kcal,464.93999999999994
salt,5355.33
sodium,2101.8700000000003
lactose,0.0
