,0
count,6.0
grams,1300.0
fibre,19.42
sugar,2.9700000000000006
kcal,1990.5114722753347
carb_kcal,1002.5600000000001
protein_kcal,597.0
fat_kcal,391.14
salt,8702.51
sodium,3415.67
lactose,0.0
