,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
146,"Barley Porridge, Pearl Barley, Water, Without Salt",1,420.0,144.55066921606118,0.0,4.2,112.56,15.120000000000001,7.5600000000000005,16.38,6.300000000000001,Barley Porridge,porridge,0.0
755,"Cheese, Semi-Hard Cheese, 10% Fat, Valio Polar",1,270.0,551.0994263862333,0.0,0.0,0.0,314.28000000000003,245.43,2785.86,1093.23,Cheese,cheese,0.0
4009,"White Bread, Wheat Roll, Water",1,180.0,429.78011472275335,1.4400000000000002,4.32,357.12,56.88,43.74,872.2800000000001,342.36,White Bread,,0.0
4016,"White Fish, Pangasius/Hake/Tilapia, Average, Boiled Without Salt",1,180.0,158.31739961759084,0.0,0.0,0.0,136.07999999999998,21.060000000000002,364.68,143.1,White Fish,fish,0.0
2988,"Rice, White, Long-Grain, Parboiled",1,130.0,476.3145315487572,0.0,2.21,410.8,42.12,11.700000000000001,16.509999999999998,6.5,Rice,rice,0.0
1013,"Crashed Rye Grain E And Rice Mix, Boiled, Salt",1,90.0,125.19120458891013,0.09000000000000001,2.07,105.84,12.24,4.859999999999999,892.5300000000001,350.28,Crashed Rye Grain E And Rice Mix,rice,0.0
783,Chia Seed,1,20.0,91.87380497131932,0.0,6.88,0.16000000000000003,18.32,61.019999999999996,8.16,3.2,Chia Seed,,0.0
