,0
count,7.0
grams,1310.0
fibre,20.289999999999996
sugar,14.149999999999999
kcal,2016.0372848948373
carb_kcal,1011.24
protein_kcal,603.2399999999999
fat_kcal,401.31
salt,5042.54
sodium,1978.9799999999998
lactose,0.9199999999999999
