,0
count,7.0
grams,1300.0
fibre,19.99
sugar,25.509999999999998
kcal,2006.022944550669
carb_kcal,1010.6800000000001
protein_kcal,598.1999999999999
fat_kcal,396.81
salt,11963.78
sodium,4695.3
lactose,0.0
