,0
count,6.0
grams,1310.0
fibre,19.490000000000002
sugar,5.600000000000001
kcal,2013.0736137667302
carb_kcal,1012.76
protein_kcal,600.8400000000001
fat_kcal,401.04
salt,5085.64
sodium,1995.9300000000003
lactose,0.6400000000000001
