,0
count,7.0
grams,1300.0
fibre,18.88
sugar,3.26
kcal,2005.1864244741873
carb_kcal,1022.92
protein_kcal,597.24
fat_kcal,387.17999999999995
salt,5049.799999999999
sodium,1981.79
lactose,0.0
