,0
count,7.0
grams,1120.0
fibre,20.37
sugar,19.680000000000003
kcal,2021.8690248565965
carb_kcal,1008.5999999999999
protein_kcal,606.2400000000001
fat_kcal,407.61
salt,5105.599999999999
sodium,2003.9399999999998
lactose,3.8500000000000005
