,0
count,5.0
grams,1050.0
fibre,20.0
sugar,2.8000000000000003
kcal,1985.325047801147
carb_kcal,987.6
protein_kcal,599.7200000000001
fat_kcal,397.98
salt,3926.78
sodium,1541.29
lactose,0.0
