,0
count,8.0
grams,1300.0
fibre,18.99
sugar,1.7700000000000002
kcal,2002.246653919694
carb_kcal,1021.12
protein_kcal,595.72
fat_kcal,387.9
salt,5053.129999999999
sodium,1983.1
lactose,0.0
