,0
count,6.0
grams,1290.0
fibre,19.62
sugar,142.62000000000003
kcal,1988.2648183556407
carb_kcal,990.3600000000001
protein_kcal,600.4000000000001
fat_kcal,397.88999999999993
salt,4973.089999999999
sodium,1951.3700000000001
lactose,0.9199999999999999
