,0
count,7.0
grams,1310.0
fibre,21.080000000000002
sugar,19.45
kcal,2026.410133843212
carb_kcal,1023.24
protein_kcal,598.44
fat_kcal,403.65000000000003
salt,5030.1
sodium,1974.1199999999997
lactose,4.2
