,0
count,8.0
grams,1250.0
fibre,18.73
sugar,140.43000000000004
kcal,1996.6778202676865
carb_kcal,997.4399999999999
protein_kcal,552.96
fat_kcal,449.1000000000001
salt,5231.1
sodium,2053.0699999999997
lactose,0.04000000000000001
