,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
969,"Cod, Boiled Without Salt",1,480.0,418.73804971319305,0.0,0.0,0.0,376.32,38.879999999999995,805.92,316.32,Cod,,0.0
1514,"Hamburger With Sausage, Without Seasonings, Grill",1,230.0,628.8718929254301,1.15,2.3,227.23999999999998,84.63999999999999,335.3399999999999,3645.96,1430.83,Hamburger With Sausage,hamburger,0.0
3085,"Rye And Rice Mix, Crashed Rye Grain",1,200.0,695.5066921606118,0.6,11.6,588.0,68.0,25.2,20.4,8.0,Rye And Rice Mix,rice,0.0
3745,"Thin Pancake, Atria",1,160.0,341.10898661567876,6.88,2.2399999999999998,237.44000000000003,40.32,67.68,1321.6000000000001,518.72,Thin Pancake,cake,0.0
465,Bolete,1,130.0,36.04206500956023,2.21,4.29,10.4,10.920000000000002,7.02,4.680000000000001,1.8199999999999998,Bolete,,0.0
173,"Basil, Fresh",1,30.0,7.743785850860419,0.09,0.48,1.32,3.7199999999999998,1.89,6.869999999999999,2.6999999999999997,Basil,,0.0
800,"Chicken Burger, Wheat Roll",1,20.0,52.62906309751434,0.26,0.22000000000000003,16.400000000000002,7.120000000000001,30.240000000000006,170.74,67.02000000000001,Chicken Burger,chicken,0.04000000000000001
3462,"Soft Drink, Cola, Light, Artificially Sweetened",1,10.0,0.04780114722753346,0.0,0.0,0.0,0.04000000000000001,0.0,2.04,0.8,Soft Drink,,0.0
968,Cod,1,10.0,7.67208413001912,0.0,0.0,0.0,6.88,0.7200000000000001,14.780000000000001,5.800000000000001,Cod,,0.0
