,name,count,grams,kcal,sugar,fibre,carb_kcal,protein_kcal,fat_kcal,salt,sodium,category,extra_category,lactose
221,"Beef Chuck, Beef Shoulder",1,410.0,478.2026768642447,0.0,0.0,0.0,347.67999999999995,129.14999999999998,595.3199999999999,233.7,Beef Chuck,beef,0.0
2256,"Multigrain Bread, Oat Bread, Kaurajuntta, Ullan Pakari",1,290.0,669.5506692160611,3.19,12.18,530.12,103.24,54.81,3358.2,1318.05,Multigrain Bread,,0.0
2915,"Rainbow Trout Sea, Fillet",1,160.0,243.9770554493308,0.0,0.0,0.0,107.52000000000001,138.23999999999998,212.0,83.2,Rainbow Trout Sea,,0.0
956,"Cocoa, Hot Chocolate, Sugar-Free, Water",1,150.0,20.076481835564053,0.0,1.6500000000000001,2.4000000000000004,4.199999999999999,10.8,12.450000000000001,4.800000000000001,Cocoa,,0.0
2524,"Pasta, Spaghetti, Naturally Gluten-Free, Contains Egg",1,140.0,442.3518164435946,0.0,0.0,394.79999999999995,14.559999999999999,27.72,97.3,38.22,Pasta,pasta,0.0
2101,"Millet Porridge, Water, Salt",1,130.0,57.17017208413002,0.0,0.52,44.2,7.279999999999999,4.680000000000001,661.96,259.87,Millet Porridge,porridge,0.0
960,"Cocoa Powder, Unsweetened",1,20.0,73.99617590822179,0.0,6.08,8.8,14.8,39.06,29.560000000000002,11.600000000000001,Cocoa Powder,,0.0
