,0
count,7.0
grams,1300.0
fibre,25.86
sugar,1.68
kcal,2003.5372848948373
carb_kcal,998.96
protein_kcal,598.64
fat_kcal,403.5599999999999
salt,4896.66
sodium,1921.7699999999998
lactose,0.0
