,0
count,5.0
grams,1290.0
fibre,23.919999999999998
sugar,63.58
kcal,1980.8556405353727
carb_kcal,992.8000000000002
protein_kcal,590.4000000000001
fat_kcal,399.87
salt,9162.269999999999
sodium,3595.96
lactose,8.049999999999999
