,0
count,7.0
grams,1300.0
fibre,25.41
sugar,9.69
kcal,2014.0057361376676
carb_kcal,1013.8
protein_kcal,596.2
fat_kcal,404.01
salt,11236.45
sodium,4409.93
lactose,0.0
