,0
count,6.0
grams,1290.0
fibre,25.56
sugar,2.08
kcal,1999.0200764818355
carb_kcal,1000.6400000000001
protein_kcal,595.36
fat_kcal,401.85
salt,3814.96
sodium,1497.3899999999999
lactose,0.0
