,0
count,6.0
grams,1310.0
fibre,24.990000000000002
sugar,16.5
kcal,2017.6147227533459
carb_kcal,1003.52
protein_kcal,608.8399999999999
fat_kcal,405.62999999999994
salt,10943.94
sodium,4294.85
lactose,0.0
