,0
count,6.0
grams,1190.0
fibre,24.9
sugar,75.44
kcal,2026.2189292543019
carb_kcal,1017.8000000000001
protein_kcal,605.28
fat_kcal,403.74
salt,10197.44
sodium,4001.88
lactose,2.0
