,0
count,5.0
grams,1200.0
fibre,24.800000000000004
sugar,3.2000000000000006
kcal,1986.7590822179734
carb_kcal,992.32
protein_kcal,597.12
fat_kcal,397.44
salt,8721.52
sodium,3422.96
lactose,0.0
