,0
count,6.0
grams,1110.0
fibre,24.72
sugar,5.54
kcal,1983.5325047801148
carb_kcal,993.56
protein_kcal,595.7600000000001
fat_kcal,394.38000000000005
salt,8297.48
sodium,3256.41
lactose,0.42000000000000004
