,0
count,7.0
grams,1300.0
fibre,19.48
sugar,3.18
kcal,1997.633843212237
carb_kcal,999.0
protein_kcal,601.56
fat_kcal,398.07
salt,5024.65
sodium,1971.95
lactose,0.0
