,0
count,7.0
grams,1290.0
fibre,18.74
sugar,3.3000000000000003
kcal,1979.110898661568
carb_kcal,994.0
protein_kcal,596.24
fat_kcal,391.05
salt,4963.430000000001
sodium,1948.08
lactose,0.0
