,0
count,6.0
grams,1290.0
fibre,19.9
sugar,2.28
kcal,1978.274378585086
carb_kcal,987.92
protein_kcal,592.6
fat_kcal,397.98
salt,4973.72
sodium,1952.1700000000005
lactose,0.0
